id,date,store_id,product_id,quantity,revenue
6610,2025-06-24,5,33,2,25998
6611,2025-06-24,5,34,6,113994
6612,2025-06-24,5,35,2,5998
6613,2025-06-24,5,36,2,2998
6614,2025-06-24,5,37,7,16093
6615,2025-06-24,5,38,5,44995
6616,2025-06-24,5,39,7,24493
6617,2025-06-24,5,40,3,1797
6618,2025-06-24,5,41,6,14994
6619,2025-06-24,5,43,2,3998
6620,2025-06-24,5,44,1,1299
6621,2025-06-24,5,46,1,799
6622,2025-06-24,5,47,1,3499
6623,2025-06-24,5,48,1,3999
6624,2025-06-24,5,49,5,12495
6625,2025-06-24,5,50,2,2598
6626,2025-06-24,5,51,2,998
6627,2025-06-24,5,52,1,1999
6628,2025-06-24,5,53,2,1798
6629,2025-06-24,5,54,5,2995
6630,2025-06-24,5,55,6,5394
6631,2025-06-24,5,56,4,2796
6632,2025-06-24,6,1,6,17994
6633,2025-06-24,6,3,2,9998
6634,2025-06-24,6,4,2,2998
6635,2025-06-24,6,5,13,16887
6636,2025-06-24,6,6,1,899
6637,2025-06-24,6,7,7,55993
6638,2025-06-24,6,8,1,15999
6639,2025-06-24,6,9,5,2995
6640,2025-06-24,6,11,2,4998
6641,2025-06-24,6,12,4,1596
6642,2025-06-24,6,14,1,299
6643,2025-06-24,6,15,3,14997
6644,2025-06-24,6,16,3,2397
6645,2025-06-24,6,17,2,7998
6646,2025-06-24,6,18,5,8995
6647,2025-06-24,6,19,4,75996
6648,2025-06-24,6,21,2,4998
6649,2025-06-24,6,22,11,60489
6650,2025-06-24,6,23,4,19996
6651,2025-06-24,6,24,1,3499
6652,2025-06-24,6,25,9,44991
6653,2025-06-24,6,26,2,39998
6654,2025-06-24,6,27,2,2598
6655,2025-06-24,6,28,1,1799
6656,2025-06-24,6,29,10,24990
6657,2025-06-24,6,30,5,19995
6658,2025-06-24,6,31,12,23988
6659,2025-06-24,6,32,6,53994
6660,2025-06-24,6,33,4,51996
6661,2025-06-24,6,34,6,113994
6662,2025-06-24,6,36,3,4497
6663,2025-06-24,6,37,5,11495
6664,2025-06-24,6,38,5,44995
6665,2025-06-24,6,39,3,10497
6666,2025-06-24,6,40,4,2396
6667,2025-06-24,6,41,4,9996
6668,2025-06-24,6,43,2,3998
6669,2025-06-24,6,44,2,2598
6670,2025-06-24,6,45,1,4999
6671,2025-06-24,6,46,2,1598
6672,2025-06-24,6,47,1,3499
6673,2025-06-24,6,48,2,7998
6674,2025-06-24,6,49,3,7497
6675,2025-06-24,6,50,2,2598
6676,2025-06-24,6,51,2,998
6677,2025-06-24,6,52,3,5997
6678,2025-06-24,6,53,2,1798
6679,2025-06-24,6,54,5,2995
6680,2025-06-24,6,55,5,4495
6681,2025-06-24,6,56,6,4194
6682,2025-06-25,1,1,16,47984
6683,2025-06-25,1,3,3,14997
6684,2025-06-25,1,4,1,1499
6685,2025-06-25,1,5,10,12990
6686,2025-06-25,1,7,7,55993
6687,2025-06-25,1,8,1,15999
6688,2025-06-25,1,9,3,1797
6689,2025-06-25,1,11,3,7497
6690,2025-06-25,1,12,3,1197
6691,2025-06-25,1,15,8,39992
6692,2025-06-25,1,16,4,3196
6693,2025-06-25,1,17,3,11997
6694,2025-06-25,1,18,4,7196
6695,2025-06-25,1,19,7,132993
6696,2025-06-25,1,21,12,29988
6697,2025-06-25,1,22,8,43992
6698,2025-06-25,1,23,3,14997
6699,2025-06-25,1,24,2,6998
6700,2025-06-25,1,25,7,34993
6701,2025-06-25,1,26,3,59997
6702,2025-06-25,1,27,1,1299
6703,2025-06-25,1,29,9,22491
6704,2025-06-25,1,30,8,31992
6705,2025-06-25,1,31,11,21989
6706,2025-06-25,1,32,6,53994
6707,2025-06-25,1,33,3,38997
6708,2025-06-25,1,34,7,132993
6709,2025-06-25,1,35,3,8997
6710,2025-06-25,1,36,5,7495
6711,2025-06-25,1,37,6,13794
6712,2025-06-25,1,38,6,53994
6713,2025-06-25,1,39,6,20994
6714,2025-06-25,1,40,3,1797
6715,2025-06-25,1,41,9,22491
6716,2025-06-25,1,42,1,1799
6717,2025-06-25,1,43,2,3998
6718,2025-06-25,1,44,3,3897
6719,2025-06-25,1,45,1,4999
6720,2025-06-25,1,46,2,1598
6721,2025-06-25,1,47,1,3499
6722,2025-06-25,1,48,4,15996
6723,2025-06-25,1,49,11,27489
6724,2025-06-25,1,50,3,3897
6725,2025-06-25,1,51,3,1497
6726,2025-06-25,1,52,2,3998
6727,2025-06-25,1,53,3,2697
6728,2025-06-25,1,54,10,5990
6729,2025-06-25,1,55,10,8990
6730,2025-06-25,1,56,6,4194
6731,2025-06-25,2,1,4,11996
6732,2025-06-25,2,3,3,14997
6733,2025-06-25,2,4,2,2998
6734,2025-06-25,2,5,12,15588
6735,2025-06-25,2,6,1,899
6736,2025-06-25,2,7,5,39995
6737,2025-06-25,2,9,4,2396
6738,2025-06-25,2,10,1,299
6739,2025-06-25,2,11,2,4998
6740,2025-06-25,2,12,3,1197
6741,2025-06-25,2,14,2,598
6742,2025-06-25,2,15,5,24995
6743,2025-06-25,2,16,2,1598
6744,2025-06-25,2,17,2,7998
6745,2025-06-25,2,18,2,3598
6746,2025-06-25,2,19,3,56997
6747,2025-06-25,2,21,6,14994
6748,2025-06-25,2,22,2,10998
6749,2025-06-25,2,23,4,19996
6750,2025-06-25,2,24,2,6998
6751,2025-06-25,2,25,9,44991
6752,2025-06-25,2,26,2,39998
6753,2025-06-25,2,27,1,1299
6754,2025-06-25,2,28,1,1799
6755,2025-06-25,2,29,10,24990
6756,2025-06-25,2,30,6,23994
6757,2025-06-25,2,31,13,25987
6758,2025-06-25,2,32,7,62993
6759,2025-06-25,2,33,4,51996
6760,2025-06-25,2,34,3,56997
6761,2025-06-25,2,35,1,2999
6762,2025-06-25,2,36,3,4497
6763,2025-06-25,2,37,6,13794
6764,2025-06-25,2,38,3,26997
6765,2025-06-25,2,39,9,31491
6766,2025-06-25,2,40,6,3594
6767,2025-06-25,2,41,3,7497
6768,2025-06-25,2,43,2,3998
6769,2025-06-25,2,44,2,2598
6770,2025-06-25,2,46,2,1598
6771,2025-06-25,2,48,1,3999
6772,2025-06-25,2,49,4,9996
6773,2025-06-25,2,50,3,3897
6774,2025-06-25,2,51,2,998
6775,2025-06-25,2,52,2,3998
6776,2025-06-25,2,54,6,3594
6777,2025-06-25,2,55,5,4495
6778,2025-06-25,2,56,5,3495
6779,2025-06-25,3,1,4,11996
6780,2025-06-25,3,3,1,4999
6781,2025-06-25,3,4,2,2998
6782,2025-06-25,3,5,11,14289
6783,2025-06-25,3,6,1,899
6784,2025-06-25,3,7,9,71991
6785,2025-06-25,3,9,4,2396
6786,2025-06-25,3,11,2,4998
6787,2025-06-25,3,12,2,798
6788,2025-06-25,3,14,1,299
6789,2025-06-25,3,15,3,14997
6790,2025-06-25,3,16,3,2397
6791,2025-06-25,3,17,1,3999
6792,2025-06-25,3,18,4,7196
6793,2025-06-25,3,19,7,132993
6794,2025-06-25,3,21,4,9996
6795,2025-06-25,3,22,6,32994
6796,2025-06-25,3,23,2,9998
6797,2025-06-25,3,25,4,19996
6798,2025-06-25,3,26,2,39998
6799,2025-06-25,3,27,1,1299
6800,2025-06-25,3,28,1,1799
6801,2025-06-25,3,29,7,17493
6802,2025-06-25,3,30,4,15996
6803,2025-06-25,3,31,4,7996
6804,2025-06-25,3,32,5,44995
6805,2025-06-25,3,33,3,38997
6806,2025-06-25,3,34,3,56997
6807,2025-06-25,3,35,1,2999
6808,2025-06-25,3,36,6,8994
6809,2025-06-25,3,37,6,13794
6810,2025-06-25,3,38,6,53994
6811,2025-06-25,3,39,9,31491
6812,2025-06-25,3,40,1,599
6813,2025-06-25,3,41,4,9996
6814,2025-06-25,3,43,1,1999
6815,2025-06-25,3,44,1,1299
6816,2025-06-25,3,45,1,4999
6817,2025-06-25,3,46,1,799
6818,2025-06-25,3,48,2,7998
6819,2025-06-25,3,49,6,14994
6820,2025-06-25,3,50,1,1299
6821,2025-06-25,3,51,3,1497
6822,2025-06-25,3,52,2,3998
6823,2025-06-25,3,53,3,2697
6824,2025-06-25,3,54,7,4193
6825,2025-06-25,3,55,3,2697
6826,2025-06-25,3,56,6,4194
6827,2025-06-25,4,1,3,8997
6828,2025-06-25,4,3,3,14997
6829,2025-06-25,4,4,4,5996
6830,2025-06-25,4,5,13,16887
6831,2025-06-25,4,6,2,1798
6832,2025-06-25,4,7,7,55993
6833,2025-06-25,4,8,1,15999
6834,2025-06-25,4,9,4,2396
6835,2025-06-25,4,10,1,299
6836,2025-06-25,4,11,3,7497
6837,2025-06-25,4,12,7,2793
6838,2025-06-25,4,13,1,499
6839,2025-06-25,4,14,2,598
6840,2025-06-25,4,15,7,34993
6841,2025-06-25,4,16,8,6392
6842,2025-06-25,4,17,2,7998
6843,2025-06-25,4,18,6,10794
6844,2025-06-25,4,19,11,208989
6845,2025-06-25,4,21,6,14994
6846,2025-06-25,4,22,5,27495
6847,2025-06-25,4,23,4,19996
6848,2025-06-25,4,24,2,6998
6849,2025-06-25,4,25,10,49990
6850,2025-06-25,4,26,4,79996
6851,2025-06-25,4,27,2,2598
6852,2025-06-25,4,28,1,1799
6853,2025-06-25,4,29,10,24990
6854,2025-06-25,4,30,5,19995
6855,2025-06-25,4,31,13,25987
6856,2025-06-25,4,32,6,53994
6857,2025-06-25,4,33,5,64995
6858,2025-06-25,4,34,6,113994
6859,2025-06-25,4,35,3,8997
6860,2025-06-25,4,36,5,7495
6861,2025-06-25,4,37,7,16093
6862,2025-06-25,4,38,8,71992
6863,2025-06-25,4,39,6,20994
6864,2025-06-25,4,40,9,5391
6865,2025-06-25,4,41,7,17493
6866,2025-06-25,4,42,1,1799
6867,2025-06-25,4,43,4,7996
6868,2025-06-25,4,44,3,3897
6869,2025-06-25,4,45,1,4999
6870,2025-06-25,4,46,3,2397
6871,2025-06-25,4,47,1,3499
6872,2025-06-25,4,48,5,19995
6873,2025-06-25,4,49,3,7497
6874,2025-06-25,4,50,2,2598
6875,2025-06-25,4,51,5,2495
6876,2025-06-25,4,52,1,1999
6877,2025-06-25,4,53,3,2697
6878,2025-06-25,4,54,2,1198
6879,2025-06-25,4,55,4,3596
6880,2025-06-25,4,56,8,5592
6881,2025-06-25,5,1,5,14995
6882,2025-06-25,5,3,3,14997
6883,2025-06-25,5,5,13,16887
6884,2025-06-25,5,7,7,55993
6885,2025-06-25,5,9,3,1797
6886,2025-06-25,5,11,1,2499
6887,2025-06-25,5,12,4,1596
6888,2025-06-25,5,14,1,299
6889,2025-06-25,5,15,6,29994
6890,2025-06-25,5,16,5,3995
6891,2025-06-25,5,17,1,3999
6892,2025-06-25,5,18,5,8995
6893,2025-06-25,5,19,6,113994
6894,2025-06-25,5,21,8,19992
6895,2025-06-25,5,22,3,16497
6896,2025-06-25,5,23,3,14997
6897,2025-06-25,5,24,1,3499
6898,2025-06-25,5,25,6,29994
6899,2025-06-25,5,26,2,39998
6900,2025-06-25,5,29,6,14994
6901,2025-06-25,5,30,3,11997
6902,2025-06-25,5,31,4,7996
6903,2025-06-25,5,32,6,53994
6904,2025-06-25,5,33,2,25998
6905,2025-06-25,5,34,3,56997
6906,2025-06-25,5,35,3,8997
6907,2025-06-25,5,36,4,5996
6908,2025-06-25,5,37,9,20691
6909,2025-06-25,5,38,4,35996
6910,2025-06-25,5,39,6,20994
6911,2025-06-25,5,40,3,1797
6912,2025-06-25,5,41,6,14994
6913,2025-06-25,5,43,1,1999
6914,2025-06-25,5,44,2,2598
6915,2025-06-25,5,46,1,799
6916,2025-06-25,5,48,1,3999
6917,2025-06-25,5,49,4,9996
6918,2025-06-25,5,50,2,2598
6919,2025-06-25,5,51,1,499
6920,2025-06-25,5,52,1,1999
6921,2025-06-25,5,53,3,2697
6922,2025-06-25,5,54,6,3594
6923,2025-06-25,5,55,2,1798
6924,2025-06-25,5,56,3,2097
6925,2025-06-25,6,1,7,20993
6926,2025-06-25,6,3,3,14997
6927,2025-06-25,6,4,1,1499
6928,2025-06-25,6,5,8,10392
6929,2025-06-25,6,6,1,899
6930,2025-06-25,6,7,10,79990
6931,2025-06-25,6,8,1,15999
6932,2025-06-25,6,9,3,1797
6933,2025-06-25,6,11,1,2499
6934,2025-06-25,6,12,6,2394
6935,2025-06-25,6,14,2,598
6936,2025-06-25,6,15,7,34993
6937,2025-06-25,6,16,4,3196
6938,2025-06-25,6,17,2,7998
6939,2025-06-25,6,18,7,12593
6940,2025-06-25,6,19,8,151992
6941,2025-06-25,6,21,6,14994
6942,2025-06-25,6,22,4,21996
6943,2025-06-25,6,23,4,19996
6944,2025-06-25,6,24,1,3499
6945,2025-06-25,6,25,2,9998
6946,2025-06-25,6,26,2,39998
6947,2025-06-25,6,29,7,17493
6948,2025-06-25,6,30,6,23994
6949,2025-06-25,6,31,7,13993
6950,2025-06-25,6,32,6,53994
6951,2025-06-25,6,33,4,51996
6952,2025-06-25,6,34,6,113994
6953,2025-06-25,6,35,2,5998
6954,2025-06-25,6,36,4,5996
6955,2025-06-25,6,37,4,9196
6956,2025-06-25,6,38,4,35996
6957,2025-06-25,6,39,11,38489
6958,2025-06-25,6,40,7,4193
6959,2025-06-25,6,41,2,4998
6960,2025-06-25,6,43,2,3998
6961,2025-06-25,6,45,1,4999
6962,2025-06-25,6,46,1,799
6963,2025-06-25,6,48,2,7998
6964,2025-06-25,6,49,2,4998
6965,2025-06-25,6,50,3,3897
6966,2025-06-25,6,51,4,1996
6967,2025-06-25,6,52,2,3998
6968,2025-06-25,6,53,1,899
6969,2025-06-25,6,54,7,4193
6970,2025-06-25,6,55,7,6293
6971,2025-06-25,6,56,5,3495
6972,2025-06-26,1,1,8,23992
6973,2025-06-26,1,2,1,1999
6974,2025-06-26,1,3,4,19996
6975,2025-06-26,1,4,4,5996
6976,2025-06-26,1,5,12,15588
6977,2025-06-26,1,6,2,1798
6978,2025-06-26,1,7,5,39995
6979,2025-06-26,1,9,6,3594
6980,2025-06-26,1,11,1,2499
6981,2025-06-26,1,12,2,798
6982,2025-06-26,1,14,2,598
6983,2025-06-26,1,15,5,24995
6984,2025-06-26,1,16,6,4794
6985,2025-06-26,1,17,2,7998
6986,2025-06-26,1,18,5,8995
6987,2025-06-26,1,19,8,151992
6988,2025-06-26,1,21,7,17493
6989,2025-06-26,1,22,8,43992
6990,2025-06-26,1,23,3,14997
6991,2025-06-26,1,24,1,3499
6992,2025-06-26,1,25,8,39992
6993,2025-06-26,1,26,4,79996
6994,2025-06-26,1,28,1,1799
6995,2025-06-26,1,29,8,19992
6996,2025-06-26,1,30,7,27993
6997,2025-06-26,1,31,8,15992
6998,2025-06-26,1,32,8,71992
6999,2025-06-26,1,33,7,90993
7000,2025-06-26,1,34,10,189990
7001,2025-06-26,1,35,2,5998
7002,2025-06-26,1,36,7,10493
7003,2025-06-26,1,37,9,20691
7004,2025-06-26,1,38,5,44995
7005,2025-06-26,1,40,7,4193
7006,2025-06-26,1,41,5,12495
7007,2025-06-26,1,42,1,1799
7008,2025-06-26,1,43,1,1999
7009,2025-06-26,1,44,4,5196
7010,2025-06-26,1,45,1,4999
7011,2025-06-26,1,46,2,1598
7012,2025-06-26,1,47,1,3499
7013,2025-06-26,1,48,3,11997
7014,2025-06-26,1,49,4,9996
7015,2025-06-26,1,50,2,2598
7016,2025-06-26,1,51,5,2495
7017,2025-06-26,1,52,4,7996
7018,2025-06-26,1,53,5,4495
7019,2025-06-26,1,54,9,5391
7020,2025-06-26,1,55,7,6293
7021,2025-06-26,1,56,5,3495
7022,2025-06-26,2,1,5,14995
7023,2025-06-26,2,3,3,14997
7024,2025-06-26,2,4,2,2998
7025,2025-06-26,2,5,9,11691
7026,2025-06-26,2,6,1,899
7027,2025-06-26,2,7,12,95988
7028,2025-06-26,2,8,1,15999
7029,2025-06-26,2,9,7,4193
7030,2025-06-26,2,11,2,4998
7031,2025-06-26,2,12,3,1197
7032,2025-06-26,2,14,1,299
7033,2025-06-26,2,15,6,29994
7034,2025-06-26,2,16,6,4794
7035,2025-06-26,2,17,1,3999
7036,2025-06-26,2,18,4,7196
7037,2025-06-26,2,19,6,113994
7038,2025-06-26,2,21,6,14994
7039,2025-06-26,2,22,6,32994
7040,2025-06-26,2,23,2,9998
7041,2025-06-26,2,24,2,6998
7042,2025-06-26,2,25,7,34993
7043,2025-06-26,2,26,4,79996
7044,2025-06-26,2,27,1,1299
7045,2025-06-26,2,28,1,1799
7046,2025-06-26,2,29,9,22491
7047,2025-06-26,2,30,6,23994
7048,2025-06-26,2,31,3,5997
7049,2025-06-26,2,32,11,98989
7050,2025-06-26,2,33,3,38997
7051,2025-06-26,2,34,6,113994
7052,2025-06-26,2,35,4,11996
7053,2025-06-26,2,36,4,5996
7054,2025-06-26,2,37,6,13794
7055,2025-06-26,2,38,6,53994
7056,2025-06-26,2,39,7,24493
7057,2025-06-26,2,40,4,2396
7058,2025-06-26,2,41,7,17493
7059,2025-06-26,2,43,1,1999
7060,2025-06-26,2,44,1,1299
7061,2025-06-26,2,47,1,3499
7062,2025-06-26,2,48,2,7998
7063,2025-06-26,2,49,6,14994
7064,2025-06-26,2,50,4,5196
7065,2025-06-26,2,51,3,1497
7066,2025-06-26,2,52,1,1999
7067,2025-06-26,2,53,1,899
7068,2025-06-26,2,54,7,4193
7069,2025-06-26,2,55,7,6293
7070,2025-06-26,2,56,5,3495
7071,2025-06-26,3,1,4,11996
7072,2025-06-26,3,3,1,4999
7073,2025-06-26,3,4,2,2998
7074,2025-06-26,3,5,9,11691
7075,2025-06-26,3,6,1,899
7076,2025-06-26,3,7,8,63992
7077,2025-06-26,3,9,2,1198
7078,2025-06-26,3,12,3,1197
7079,2025-06-26,3,14,1,299
7080,2025-06-26,3,15,3,14997
7081,2025-06-26,3,16,2,1598
7082,2025-06-26,3,17,3,11997
7083,2025-06-26,3,18,4,7196
7084,2025-06-26,3,19,6,113994
7085,2025-06-26,3,21,4,9996
7086,2025-06-26,3,22,6,32994
7087,2025-06-26,3,23,2,9998
7088,2025-06-26,3,24,1,3499
7089,2025-06-26,3,25,10,49990
7090,2025-06-26,3,26,2,39998
7091,2025-06-26,3,27,1,1299
7092,2025-06-26,3,29,6,14994
7093,2025-06-26,3,30,7,27993
7094,2025-06-26,3,31,6,11994
7095,2025-06-26,3,32,7,62993
7096,2025-06-26,3,33,6,77994
7097,2025-06-26,3,34,10,189990
7098,2025-06-26,3,35,2,5998
7099,2025-06-26,3,36,1,1499
7100,2025-06-26,3,37,4,9196
7101,2025-06-26,3,38,3,26997
7102,2025-06-26,3,39,8,27992
7103,2025-06-26,3,40,2,1198
7104,2025-06-26,3,41,4,9996
7105,2025-06-26,3,43,1,1999
7106,2025-06-26,3,44,2,2598
7107,2025-06-26,3,45,1,4999
7108,2025-06-26,3,46,2,1598
7109,2025-06-26,3,47,1,3499
7110,2025-06-26,3,48,2,7998
7111,2025-06-26,3,49,3,7497
7112,2025-06-26,3,50,2,2598
7113,2025-06-26,3,51,2,998
7114,2025-06-26,3,52,1,1999
7115,2025-06-26,3,53,2,1798
7116,2025-06-26,3,54,4,2396
7117,2025-06-26,3,55,4,3596
7118,2025-06-26,3,56,5,3495
7119,2025-06-26,4,1,8,23992
7120,2025-06-26,4,2,1,1999
7121,2025-06-26,4,3,4,19996
7122,2025-06-26,4,4,2,2998
7123,2025-06-26,4,5,16,20784
7124,2025-06-26,4,6,2,1798
7125,2025-06-26,4,7,11,87989
7126,2025-06-26,4,8,1,15999
7127,2025-06-26,4,9,10,5990
7128,2025-06-26,4,10,1,299
7129,2025-06-26,4,11,2,4998
7130,2025-06-26,4,12,5,1995
7131,2025-06-26,4,14,1,299
7132,2025-06-26,4,15,3,14997
7133,2025-06-26,4,16,8,6392
7134,2025-06-26,4,17,2,7998
7135,2025-06-26,4,18,6,10794
7136,2025-06-26,4,19,9,170991
7137,2025-06-26,4,21,9,22491
7138,2025-06-26,4,22,10,54990
7139,2025-06-26,4,23,4,19996
7140,2025-06-26,4,24,2,6998
7141,2025-06-26,4,25,12,59988
7142,2025-06-26,4,26,4,79996
7143,2025-06-26,4,27,2,2598
7144,2025-06-26,4,28,1,1799
7145,2025-06-26,4,29,14,34986
7146,2025-06-26,4,30,6,23994
7147,2025-06-26,4,31,7,13993
7148,2025-06-26,4,32,5,44995
7149,2025-06-26,4,33,3,38997
7150,2025-06-26,4,34,5,94995
7151,2025-06-26,4,35,3,8997
7152,2025-06-26,4,36,4,5996
7153,2025-06-26,4,37,10,22990
7154,2025-06-26,4,38,9,80991
7155,2025-06-26,4,39,9,31491
7156,2025-06-26,4,40,3,1797
7157,2025-06-26,4,41,7,17493
7158,2025-06-26,4,43,2,3998
7159,2025-06-26,4,44,3,3897
7160,2025-06-26,4,45,2,9998
7161,2025-06-26,4,46,2,1598
7162,2025-06-26,4,47,1,3499
7163,2025-06-26,4,48,4,15996
7164,2025-06-26,4,49,9,22491
7165,2025-06-26,4,50,4,5196
7166,2025-06-26,4,51,5,2495
7167,2025-06-26,4,52,3,5997
7168,2025-06-26,4,53,3,2697
7169,2025-06-26,4,54,6,3594
7170,2025-06-26,4,55,7,6293
7171,2025-06-26,4,56,8,5592
7172,2025-06-26,5,1,3,8997
7173,2025-06-26,5,3,1,4999
7174,2025-06-26,5,4,1,1499
7175,2025-06-26,5,5,4,5196
7176,2025-06-26,5,7,6,47994
7177,2025-06-26,5,8,1,15999
7178,2025-06-26,5,9,3,1797
7179,2025-06-26,5,11,2,4998
7180,2025-06-26,5,12,3,1197
7181,2025-06-26,5,14,1,299
7182,2025-06-26,5,15,3,14997
7183,2025-06-26,5,16,2,1598
7184,2025-06-26,5,17,2,7998
7185,2025-06-26,5,18,3,5397
7186,2025-06-26,5,19,7,132993
7187,2025-06-26,5,21,5,12495
7188,2025-06-26,5,22,6,32994
7189,2025-06-26,5,23,3,14997
7190,2025-06-26,5,24,1,3499
7191,2025-06-26,5,25,12,59988
7192,2025-06-26,5,26,1,19999
7193,2025-06-26,5,27,1,1299
7194,2025-06-26,5,28,1,1799
7195,2025-06-26,5,29,3,7497
7196,2025-06-26,5,30,3,11997
7197,2025-06-26,5,31,5,9995
7198,2025-06-26,5,32,4,35996
7199,2025-06-26,5,33,3,38997
7200,2025-06-26,5,34,6,113994
7201,2025-06-26,5,35,4,11996
7202,2025-06-26,5,36,3,4497
7203,2025-06-26,5,37,6,13794
7204,2025-06-26,5,38,4,35996
7205,2025-06-26,5,39,4,13996
7206,2025-06-26,5,40,3,1797
7207,2025-06-26,5,41,2,4998
7208,2025-06-26,5,43,1,1999
7209,2025-06-26,5,44,2,2598
7210,2025-06-26,5,46,2,1598
7211,2025-06-26,5,48,2,7998
7212,2025-06-26,5,49,6,14994
7213,2025-06-26,5,50,3,3897
7214,2025-06-26,5,51,1,499
7215,2025-06-26,5,52,1,1999
7216,2025-06-26,5,53,2,1798
7217,2025-06-26,5,54,6,3594
7218,2025-06-26,5,55,3,2697
7219,2025-06-26,5,56,3,2097
7220,2025-06-26,6,1,6,17994
7221,2025-06-26,6,3,2,9998
7222,2025-06-26,6,4,1,1499
7223,2025-06-26,6,5,10,12990
7224,2025-06-26,6,6,2,1798
7225,2025-06-26,6,7,5,39995
7226,2025-06-26,6,8,1,15999
7227,2025-06-26,6,9,2,1198
7228,2025-06-26,6,11,3,7497
7229,2025-06-26,6,12,5,1995
7230,2025-06-26,6,14,1,299
7231,2025-06-26,6,15,2,9998
7232,2025-06-26,6,16,6,4794
7233,2025-06-26,6,17,2,7998
7234,2025-06-26,6,18,4,7196
7235,2025-06-26,6,19,8,151992
7236,2025-06-26,6,21,7,17493
7237,2025-06-26,6,22,8,43992
7238,2025-06-26,6,23,2,9998
7239,2025-06-26,6,24,1,3499
7240,2025-06-26,6,25,7,34993
7241,2025-06-26,6,26,1,19999
7242,2025-06-26,6,28,1,1799
7243,2025-06-26,6,29,8,19992
7244,2025-06-26,6,30,5,19995
7245,2025-06-26,6,31,7,13993
7246,2025-06-26,6,32,5,44995
7247,2025-06-26,6,33,7,90993
7248,2025-06-26,6,34,8,151992
7249,2025-06-26,6,35,4,11996
7250,2025-06-26,6,36,4,5996
7251,2025-06-26,6,37,5,11495
7252,2025-06-26,6,38,4,35996
7253,2025-06-26,6,39,8,27992
7254,2025-06-26,6,40,4,2396
7255,2025-06-26,6,41,7,17493
7256,2025-06-26,6,43,2,3998
7257,2025-06-26,6,44,3,3897
7258,2025-06-26,6,45,1,4999
7259,2025-06-26,6,46,1,799
7260,2025-06-26,6,48,1,3999
7261,2025-06-26,6,49,3,7497
7262,2025-06-26,6,50,1,1299
7263,2025-06-26,6,51,3,1497
7264,2025-06-26,6,52,3,5997
7265,2025-06-26,6,53,3,2697
7266,2025-06-26,6,54,9,5391
7267,2025-06-26,6,55,4,3596
7268,2025-06-26,6,56,2,1398
7269,2025-06-27,1,1,9,26991
7270,2025-06-27,1,3,3,14997
7271,2025-06-27,1,4,3,4497
7272,2025-06-27,1,5,11,14289
7273,2025-06-27,1,6,1,899
7274,2025-06-27,1,7,6,47994
7275,2025-06-27,1,8,1,15999
7276,2025-06-27,1,9,5,2995
7277,2025-06-27,1,10,1,299
7278,2025-06-27,1,11,2,4998
7279,2025-06-27,1,12,4,1596
7280,2025-06-27,1,14,2,598
7281,2025-06-27,1,15,6,29994
7282,2025-06-27,1,16,2,1598
7283,2025-06-27,1,17,3,11997
7284,2025-06-27,1,18,5,8995
7285,2025-06-27,1,19,7,132993
7286,2025-06-27,1,21,4,9996
7287,2025-06-27,1,22,7,38493
7288,2025-06-27,1,23,2,9998
7289,2025-06-27,1,24,1,3499
7290,2025-06-27,1,25,12,59988
7291,2025-06-27,1,26,2,39998
7292,2025-06-27,1,27,2,2598
7293,2025-06-27,1,29,4,9996
7294,2025-06-27,1,30,6,23994
7295,2025-06-27,1,31,8,15992
7296,2025-06-27,1,32,7,62993
7297,2025-06-27,1,33,2,25998
7298,2025-06-27,1,34,8,151992
7299,2025-06-27,1,35,6,17994
7300,2025-06-27,1,36,7,10493
7301,2025-06-27,1,37,10,22990
7302,2025-06-27,1,38,4,35996
7303,2025-06-27,1,39,10,34990
7304,2025-06-27,1,40,4,2396
7305,2025-06-27,1,41,10,24990
7306,2025-06-27,1,44,3,3897
7307,2025-06-27,1,45,1,4999
7308,2025-06-27,1,46,3,2397
7309,2025-06-27,1,47,1,3499
7310,2025-06-27,1,48,4,15996
7311,2025-06-27,1,49,6,14994
7312,2025-06-27,1,50,3,3897
7313,2025-06-27,1,51,3,1497
7314,2025-06-27,1,52,1,1999
7315,2025-06-27,1,53,3,2697
7316,2025-06-27,1,54,13,7787
7317,2025-06-27,1,55,7,6293
7318,2025-06-27,1,56,7,4893
7319,2025-06-27,2,1,5,14995
7320,2025-06-27,2,3,2,9998
7321,2025-06-27,2,4,2,2998
7322,2025-06-27,2,5,5,6495
7323,2025-06-27,2,6,1,899
7324,2025-06-27,2,7,7,55993
7325,2025-06-27,2,8,1,15999
7326,2025-06-27,2,9,4,2396
7327,2025-06-27,2,10,1,299
7328,2025-06-27,2,12,5,1995
7329,2025-06-27,2,14,3,897
7330,2025-06-27,2,15,4,19996
7331,2025-06-27,2,16,3,2397
7332,2025-06-27,2,17,2,7998
7333,2025-06-27,2,18,7,12593
7334,2025-06-27,2,19,3,56997
7335,2025-06-27,2,21,2,4998
7336,2025-06-27,2,22,6,32994
7337,2025-06-27,2,23,2,9998
7338,2025-06-27,2,24,1,3499
7339,2025-06-27,2,25,9,44991
7340,2025-06-27,2,26,4,79996
7341,2025-06-27,2,27,1,1299
7342,2025-06-27,2,29,6,14994
7343,2025-06-27,2,30,5,19995
7344,2025-06-27,2,31,8,15992
7345,2025-06-27,2,32,4,35996
7346,2025-06-27,2,33,3,38997
7347,2025-06-27,2,34,7,132993
